tmdb_id,title,year,status,rt_url,rt_title,imdb_id,critics_score,critics_sentiment,audience_score,audience_sentiment,mpaa_rating
15324,Steal This Film,,ok,https://www.rottentomatoes.com/m/steal_this_movie,Steal This Movie,,52,NEGATIVE,70,POSITIVE,R
15352,Dying or Feeling Better,,ok,https://www.rottentomatoes.com/m/dying_or_live,Dying Or Live,,,,,,
15362,Mesrine: Public Enemy #1,,ok,https://www.rottentomatoes.com/m/mesrine_public_enemy_1,Mesrine: Part II - Public Enemy 1,,81,POSITIVE,82,POSITIVE,R
15368,2012: Science or Superstition,,ok,https://www.rottentomatoes.com/m/everything_or_nothing_2012,Everything or Nothing: The Untold Story of 007 (2012),,100,POSITIVE,86,POSITIVE,
15372,Jimmy Carr: Comedian,,ok,https://www.rottentomatoes.com/m/jimmy_carr_natural_born_killer,Jimmy Carr: Natural Born Killer,,,,42,NEGATIVE,
15377,All the World's Memory,,ok,https://www.rottentomatoes.com/m/toute-la-beaute-du-monde,All the World's Memories,,,,72,POSITIVE,
15386,Currency and Peace,,ok,https://www.rottentomatoes.com/m/fall,Fall,,79,POSITIVE,79,POSITIVE,PG-13
15388,Black Barons,,ok,https://www.rottentomatoes.com/m/the_black_barons,The Black Barons,,,,,,
15398,Inside,,ok,https://www.rottentomatoes.com/m/inside_man,Inside Man,,86,POSITIVE,85,POSITIVE,R
15416,Clarkson: Heaven and Hell,,ok,https://www.rottentomatoes.com/m/bangkok_breaking_heaven_and_hell,Bangkok Breaking: Heaven and Hell,,,,,,
15429,Jimmy Carr: In Concert,,ok,https://www.rottentomatoes.com/m/epic_elvis_presley_in_concert,EPiC: Elvis Presley in Concert,,97,POSITIVE,98,POSITIVE,PG-13
15432,Frank Skinner: Stand-Up,,ok,https://www.rottentomatoes.com/m/alex_calleja_past_is_past,Alex Calleja: Past Is Past,,,,,,
15440,Cold Prey II,,ok,https://www.rottentomatoes.com/m/fritt-vilt-ii,Cold Prey 2,,,,53,NEGATIVE,
15449,Don't Die Too Hard!,,ok,https://www.rottentomatoes.com/m/good_luck_have_fun_dont_die,"Good Luck, Have Fun, Don't Die",,82,POSITIVE,84,POSITIVE,R
15456,Intrusions,,ok,https://www.rottentomatoes.com/m/intrusion_2021,Intrusion (2021),,19,NEGATIVE,57,NEGATIVE,
15463,Shortcut to Justice,,ok,https://www.rottentomatoes.com/m/shortcut_to_happiness,Shortcut to Happiness,,,,43,NEGATIVE,PG-13
15467,Kismat Konnection,,ok,https://www.rottentomatoes.com/m/1200545-kismat_konnection,Kismet Connection,,,,38,NEGATIVE,
15468,"Spy, Stand Up",,ok,https://www.rottentomatoes.com/m/stand_up_guys,Stand Up Guys,,37,NEGATIVE,46,NEGATIVE,R
15473,LD 50 Lethal Dose,,ok,https://www.rottentomatoes.com/m/lethal_dose,LD 50,,,,28,NEGATIVE,R
15476,Dead Tone,,ok,https://www.rottentomatoes.com/m/7eventy-5ive,7eventy 5ive,,,,28,NEGATIVE,R
15480,Müllers Büro,,ok,https://www.rottentomatoes.com/m/were_the_millers,We're the Millers,,48,NEGATIVE,77,POSITIVE,R
15484,Shadows,,ok,https://www.rottentomatoes.com/m/the_shadows_edge,The Shadow's Edge,,82,POSITIVE,97,POSITIVE,
15494,Starflight: The Plane That Couldn't Land,,ok,https://www.rottentomatoes.com/m/starflight_one,Starflight One,,,,21,NEGATIVE,
15504,Aasma: The Sky Is the Limit,,ok,https://www.rottentomatoes.com/m/aasma-sky-is-the-limit,Aasma,,,,,,
15505,HDNet Fights: Furious Finishes,,ok,https://www.rottentomatoes.com/m/the_furious_2025,The Furious (2025),,97,POSITIVE,95,POSITIVE,R
15508,HDNet Fights: IFL 2008-05-16,,ok,https://www.rottentomatoes.com/m/my_sweet_fucking_sixteen,My Sweet Fucking Sixteen,,,,,,
15509,HDNet Fights: IFL 04 04 2008,,ok,https://www.rottentomatoes.com/m/southland_tales,Southland Tales,,41,NEGATIVE,41,NEGATIVE,R
15510,Rage Against The Machine: The Battle Of Mexico City,,ok,https://www.rottentomatoes.com/m/the_pink_indian_against_the_invisible_beast,The Pink Indian Against the Invisible Beast: The Battle of Noel Nutels,,,,,,
15520,Portishead: Roseland New York,,ok,https://www.rottentomatoes.com/m/king_of_new_york,King of New York,,74,POSITIVE,77,POSITIVE,R
15532,Ek Vivaah… Aisa Bhi,,ok,https://www.rottentomatoes.com/m/ek-vivaah-aisa-bhi,Ek Vivaah... Aisa Bhi,,,,64,POSITIVE,
15536,Deadline Torp,,ok,https://www.rottentomatoes.com/m/1217153-deadline,Deadline,,,,20,NEGATIVE,R
15537,The Olsen Gang Long Gone,,ok,https://www.rottentomatoes.com/m/the_olsen_gang_runs_amok,The Olsen Gang Runs Amok,,,,,,
15539,The Olsen Gang Jumps the Fence,,ok,https://www.rottentomatoes.com/m/the_olsen_gang_on_the_track,The Olsen Gang on the Track,,,,,,
15546,Cirque du Soleil: Quidam,,ok,https://www.rottentomatoes.com/m/cirque_du_soleil_worlds_away,Cirque du Soleil: Worlds Away,,43,NEGATIVE,93,POSITIVE,PG
15548,Cirque du Soleil: Dralion,,ok,https://www.rottentomatoes.com/m/cirque_du_soleil_worlds_away,Cirque du Soleil: Worlds Away,,43,NEGATIVE,93,POSITIVE,PG
15549,Cirque du Soleil: Alegria,,ok,https://www.rottentomatoes.com/m/cirque_du_soleil_worlds_away,Cirque du Soleil: Worlds Away,,43,NEGATIVE,93,POSITIVE,PG
15550,Cirque du Soleil: Saltimbanco,,ok,https://www.rottentomatoes.com/m/cirque_du_soleil_worlds_away,Cirque du Soleil: Worlds Away,,43,NEGATIVE,93,POSITIVE,PG
15551,Cirque du Soleil: Corteo,,ok,https://www.rottentomatoes.com/m/cirque_du_soleil_worlds_away,Cirque du Soleil: Worlds Away,,43,NEGATIVE,93,POSITIVE,PG
15552,Cirque du Soleil: Varekai,,ok,https://www.rottentomatoes.com/m/cirque_du_soleil_worlds_away,Cirque du Soleil: Worlds Away,,43,NEGATIVE,93,POSITIVE,PG
15554,The Triumph of the Nerds: The Rise of Accidental Empires,,ok,https://www.rottentomatoes.com/m/revenge_of_the_nerds_iii_the_next_generation,Revenge of the Nerds III: The Next Generation,,,,22,NEGATIVE,TV-14
15575,Bleach the Movie: Memories of Nobody,,ok,https://www.rottentomatoes.com/m/bleach-memories-of-nobody,Bleach: Memories of Nobody,,,,87,POSITIVE,
15576,Bellamy,,ok,https://www.rottentomatoes.com/m/1221011-bellamy,Inspector Bellamy,,88,POSITIVE,36,NEGATIVE,
15578,Rally Chicks,,ok,https://www.rottentomatoes.com/m/a_really_important_person,A Really Important Person,,,,,,
15583,Nine Inch Nails: Beside You in Time,,ok,https://www.rottentomatoes.com/m/nine_inch_nails_closure,Nine Inch Nails: Closure,,,,94,POSITIVE,
15585,The Barry Sheene Story,,ok,https://www.rottentomatoes.com/m/barry_munday,Barry Munday,,47,NEGATIVE,37,NEGATIVE,R
15590,The Prince & Me 2: The Royal Wedding,,ok,https://www.rottentomatoes.com/m/the_prince_and_me_2,The Prince & Me 2,,,,30,NEGATIVE,PG
15599,Armin Only: Ahoy' 2006,,ok,https://www.rottentomatoes.com/m/armin_only_mirage,Armin Only: Mirage,,,,,,
15616,Private Valentine: Blonde & Dangerous,,ok,https://www.rottentomatoes.com/m/private_valentine_blonde_and_dangerous,Major Movie Star,,,,38,NEGATIVE,PG-13
15625,Ça se soigne ?,,ok,https://www.rottentomatoes.com/m/two_can_play_that_game,Two Can Play That Game,,40,NEGATIVE,83,POSITIVE,R
15638,Ultimate Heist,,ok,https://www.rottentomatoes.com/m/le-premier-cercle,Inside Ring,,,,26,NEGATIVE,R
15670,Madea Goes to Jail,,ok,https://www.rottentomatoes.com/m/madea_goes_to_jail,Tyler Perry's Madea Goes to Jail,,27,NEGATIVE,95,POSITIVE,PG-13
15681,Ex,,ok,https://www.rottentomatoes.com/m/exit_8_2025,Exit 8 (2025),,92,POSITIVE,86,POSITIVE,PG-13
15683,Riccardo III,,ok,https://www.rottentomatoes.com/m/1068177-richard_iii,Richard III,,96,POSITIVE,85,POSITIVE,R
15700,Celine in Las Vegas... Opening Night Live!,,ok,https://www.rottentomatoes.com/m/jennifer_lopez_up_all_night_live_in_las_vegas,Jennifer Lopez: Up All Night Live in Las Vegas,,,,,,
15711,The Lost,,ok,https://www.rottentomatoes.com/m/the_lost_bus,The Lost Bus,,87,POSITIVE,95,POSITIVE,R
15713,The First Star,,ok,https://www.rottentomatoes.com/m/the_first_wave_2008,The First Wave (2008),,,,,,
15718,Garfield's Halloween Adventure,,ok,https://www.rottentomatoes.com/m/the_garfield_movie,The Garfield Movie,,36,NEGATIVE,79,POSITIVE,PG
15722,Sherlock Holmes and the Case of the Silk Stocking,,ok,https://www.rottentomatoes.com/m/sherlock-holmes-and-the-case-of-the-silk-stocking,The Return of Sherlock Holmes,,,,61,POSITIVE,
15733,Vince Neil's Girls Girls Girls,,ok,https://www.rottentomatoes.com/m/1008358-girls_girls_girls,Girls! Girls! Girls!,,33,NEGATIVE,49,NEGATIVE,PG
15744,The Witchblade,,ok,https://www.rottentomatoes.com/m/the-cross-and-the-switchblade,The Cross and the Switchblade,,,,72,POSITIVE,PG
15745,Made,,ok,https://www.rottentomatoes.com/m/american_made_2017,American Made (2017),,85,POSITIVE,79,POSITIVE,R
15755,Bugs!,,ok,https://www.rottentomatoes.com/m/a_bugs_life,A Bug's Life,,92,POSITIVE,73,POSITIVE,G
15761,Company,,ok,https://www.rottentomatoes.com/m/oliver_and_company,Oliver & Company,,52,NEGATIVE,62,POSITIVE,G
15766,"Ghidorah, the Three-Headed Monster",,ok,https://www.rottentomatoes.com/m/ghidorah_the_three_headed_monster,"Ghidrah, the Three-Headed Monster",,77,POSITIVE,59,NEGATIVE,
15770,Born to Defence,,ok,https://www.rottentomatoes.com/m/born-to-defense,Born to Defense,,,,54,NEGATIVE,R
15803,Multi-Facial,,ok,https://www.rottentomatoes.com/m/multi_film,Multi-Film,,,,80,POSITIVE,
15811,Spion van Oranje,,ok,https://www.rottentomatoes.com/m/spion-van-oranje,Spy of Orange,,,,14,NEGATIVE,
15815,1:1,,ok,https://www.rottentomatoes.com/m/fear_street_part_one_1994,Fear Street Part One: 1994,,84,POSITIVE,63,POSITIVE,R
15829,Biblen,,ok,https://www.rottentomatoes.com/m/the_bible,The Bible,,33,NEGATIVE,55,NEGATIVE,
15836,The Black Madonna,,ok,https://www.rottentomatoes.com/m/end_of_the_line_the_women_of_standing_rock,End of the Line: The Women of Standing Rock,,100,POSITIVE,,,
15845,A Soap,,ok,https://www.rottentomatoes.com/m/satan_place_a_soap_opera_from_hell,Satan Place: A Soap Opera From Hell,,,,,,
15847,Generation Model,,ok,https://www.rottentomatoes.com/m/jet_generation,Jet Generation,,,,,,
15848,Kangaroos: Faces in the Mob,,ok,https://www.rottentomatoes.com/m/faces_in_the_crowd,Faces in the Crowd,,0,NEGATIVE,34,NEGATIVE,R
15864,Bachna Ae Haseeno,,ok,https://www.rottentomatoes.com/m/bachna_ae_haseeno,Detours of Love,,63,POSITIVE,56,NEGATIVE,
15894,See you in Vegas,,ok,https://www.rottentomatoes.com/m/ill_see_you_in_my_dreams,I'll See You in My Dreams,,93,POSITIVE,68,POSITIVE,PG-13
15901,Faces of Death III,,ok,https://www.rottentomatoes.com/m/faces_of_death_2026,Faces of Death (2026),,69,POSITIVE,64,POSITIVE,R
15902,Faces of Death IV,,ok,https://www.rottentomatoes.com/m/faces_of_death_4,Faces of Death 4,,,,,,
15908,Verführung in 6 Gängen,,ok,https://www.rottentomatoes.com/m/60_dates_in_6_months,60 Dates in 6 Months,,,,,,
15913,A World of Ours,,ok,https://www.rottentomatoes.com/m/seeking_a_friend_for_the_end_of_the_world,Seeking a Friend for the End of the World,,54,NEGATIVE,53,NEGATIVE,R
15921,Starko!,,ok,https://www.rottentomatoes.com/m/clara_1999,Clara (1999),,,,,,
15928,Fidibus,,ok,https://www.rottentomatoes.com/m/fidibus,Easy Skanking,,,,38,NEGATIVE,
15934,El Cantante,,ok,https://www.rottentomatoes.com/m/wedding_singer,The Wedding Singer,,72,POSITIVE,80,POSITIVE,PG-13
15959,How to Get Rid of the Others,,ok,https://www.rottentomatoes.com/m/how_to_get_rid_of_the_others_2007,How to Get Rid of Others (2007),,,,64,POSITIVE,
15965,Danish Dynamite,,ok,https://www.rottentomatoes.com/m/a_house_of_dynamite,A HOUSE OF DYNAMITE,,75,POSITIVE,77,POSITIVE,R
15977,Dev.D,,ok,https://www.rottentomatoes.com/m/1121720-devdas,Devdas,,86,POSITIVE,88,POSITIVE,
15986,Provoked: A True Story,,ok,https://www.rottentomatoes.com/m/provoked_a_true_story,Provoked,,28,NEGATIVE,70,POSITIVE,
15993,Gen¹³,,ok,https://www.rottentomatoes.com/m/gen-13,Gen 13,,,,83,POSITIVE,
15999,Vampire Hunter D: Bloodlust,,ok,https://www.rottentomatoes.com/m/vampire_hunter_d_bloodlust,Vampire Hunter D,,71,POSITIVE,86,POSITIVE,R
16002,Kurt Turns Evil,,ok,https://www.rottentomatoes.com/m/an_evil_tale,An Evil Tale,,,,,,
16006,Because of a Boy,,ok,https://www.rottentomatoes.com/m/broth_of_a_boy,Broth of a Boy,,,,,,
16028,They,,ok,https://www.rottentomatoes.com/m/they_will_kill_you,They Will Kill You,,65,POSITIVE,77,POSITIVE,R
16029,Tree of Knowledge,,ok,https://www.rottentomatoes.com/m/kundskabens_trae_2015,The Tree of Knowledge,,,,,,
16032,Midsummer,,ok,https://www.rottentomatoes.com/m/1090918-midsummer_nights_dream,William Shakespeare's A Midsummer Night's Dream,,66,POSITIVE,60,POSITIVE,PG-13
16034,Remix,,ok,https://www.rottentomatoes.com/m/kites,Kites: The Remix,,70,POSITIVE,53,NEGATIVE,
16040,Veninder,,ok,https://www.rottentomatoes.com/m/sisterhood_of_the_traveling_pants,The Sisterhood of the Traveling Pants,,82,POSITIVE,77,POSITIVE,PG
16042,AKA Tommy Chong,,ok,https://www.rottentomatoes.com/m/aka_tommy_chong,A/K/A Tommy Chong,,74,POSITIVE,80,POSITIVE,
16057,The Last Confession of Alexander Pearce,,ok,https://www.rottentomatoes.com/m/last_confessions_of_the_cannibal_the_strange_story_of_alexander_pearce,Last Confessions of The Cannibal: The Strange Story of Alexander Pearce,,,,,,
16059,Oneway-Ticket to Korsør,,ok,https://www.rottentomatoes.com/m/bilet_na_ksiezyc,One Way Ticket to the Moon,,,,44,NEGATIVE,
16063,Lee Evans: The Ultimate Experience,,ok,https://www.rottentomatoes.com/m/ultimate_gift,The Ultimate Gift,,32,NEGATIVE,84,POSITIVE,PG
16068,Babylon 5: The Legend of the Rangers - To Live and Die in Starlight,,ok,https://www.rottentomatoes.com/m/babylon_5_the_legend_of_the_rangers,Babylon 5: Legend of the Rangers,,,,41,NEGATIVE,
16074,Mountain Patrol,,ok,https://www.rottentomatoes.com/m/mountain_patrol_2006,Mountain Patrol: Kekexili,,98,POSITIVE,90,POSITIVE,PG-13
16076,Screwed in Tallinn: A Small Film About Loneliness,,ok,https://www.rottentomatoes.com/m/my_room_on_this_earth_a_small_film_about_a_big_song,My Room on This Earth: A Small Film About a Big Song,,,,,,
16091,Aftermath: Population Zero,,ok,https://www.rottentomatoes.com/m/population_zero,Population Zero,,78,POSITIVE,49,NEGATIVE,
16100,"Lynyrd Skynyrd - Freebird, The Movie & Tribute Tour",,ok,https://www.rottentomatoes.com/m/doraemon_nobita_and_the_new_steel_troops_angel_wings,Doraemon: Nobita and the New Steel Troops - Angel Wings,,,,86,POSITIVE,
16114,Feet of Flames,,ok,https://www.rottentomatoes.com/m/michael-flatleys-feet-of-flames,Michael Flatley's Feet of Flames,,,,97,POSITIVE,
16126,Flight of the Living Dead,,ok,https://www.rottentomatoes.com/m/plane_dead,Flight of the Living Dead: Outbreak on a Plane,,89,POSITIVE,34,NEGATIVE,
16130,La Classe américaine,,ok,https://www.rottentomatoes.com/m/bring_it_on_in_it_to_win_it,Bring It On: In It to Win It,,,,70,POSITIVE,PG-13
16140,Death Note: The Last Name,,ok,https://www.rottentomatoes.com/m/death_note_the_last_name,Death Note 2: The Last Name,,80,POSITIVE,83,POSITIVE,
16143,Nitro,,ok,https://www.rottentomatoes.com/m/nitro_circus_the_movie_3d_2012,Nitro Circus: The Movie (2012),,6,NEGATIVE,61,POSITIVE,PG-13
16190,Žižek!,,ok,https://www.rottentomatoes.com/m/zizek,Zizek!,,64,POSITIVE,74,POSITIVE,
16193,U-900,,ok,https://www.rottentomatoes.com/m/the_man_from_uncle,The Man From U.N.C.L.E.,,68,POSITIVE,73,POSITIVE,PG-13
16194,Not Quite Hollywood,,ok,https://www.rottentomatoes.com/m/not_quite_hollywood,"Not Quite Hollywood: The Wild, Untold Story of Ozploitation!",,95,POSITIVE,80,POSITIVE,R
16201,Armbryterskan från Ensamheten,,ok,https://www.rottentomatoes.com/m/armbryterskan_fran_ensamheten,Armbryterskan Fran Ensamheten,,,,,,
16202,Cedric the Entertainer: Starting Lineup,,ok,https://www.rottentomatoes.com/m/johnson_family_vacation,Johnson Family Vacation,,6,NEGATIVE,44,NEGATIVE,PG-13
16213,Christopher Titus: Norman Rockwell is Bleeding,,ok,https://www.rottentomatoes.com/m/romeo_is_bleeding,Romeo Is Bleeding,,28,NEGATIVE,61,POSITIVE,R
16224,Plastic Little: The Adventures of Captain Tita,,ok,https://www.rottentomatoes.com/m/the_adventures_of_captain_zoom_in_outer_space,The Adventures of Captain Zoom in Outer Space,,,,,,TV-PG
16228,Street Fighter Alpha: Generations,,ok,https://www.rottentomatoes.com/m/street-fighter-alpha-generations,Street Fighter Alpha,,,,48,NEGATIVE,
16238,"How I Unleashed World War II, Part II: Following the Arms",,ok,https://www.rottentomatoes.com/m/world_war_ii_history_archives_part_1,World War II History Archives Part 1,,,,,,
16257,Street Fighter IV: The Ties That Bind,,ok,https://www.rottentomatoes.com/m/the_suspicions_of_mr_whicher_the_ties_that_bind,The Suspicions of Mr. Whicher: The Ties That Bind,,,,,,
16264,Badi,,ok,https://www.rottentomatoes.com/m/badi_bahen,Badi Bahen,,,,,,
16272,Männersache,,ok,https://www.rottentomatoes.com/m/date_and_switch,Date and Switch,,30,NEGATIVE,38,NEGATIVE,R
16275,Dave Chappelle: Killin' Them Softly,,ok,https://www.rottentomatoes.com/m/killing_them_softly,Killing Them Softly,,74,POSITIVE,45,NEGATIVE,R
16276,The Tiger Brigades,,ok,https://www.rottentomatoes.com/m/tiger_brigades,Tiger Brigades,,,,41,NEGATIVE,
16289,Armin Only: The Next Level,,ok,https://www.rottentomatoes.com/m/jumanji_the_next_level,Jumanji: The Next Level,,71,POSITIVE,87,POSITIVE,PG-13
16290,Jackass 3D,,ok,https://www.rottentomatoes.com/m/jackass_3,Jackass 3,,67,POSITIVE,69,POSITIVE,R
16301,End of the Century: The Story of the Ramones,,ok,https://www.rottentomatoes.com/m/end_of_the_century_the_story_of_the_ramones,End of the Century,,95,POSITIVE,94,POSITIVE,
16304,Creepshow 3,,ok,https://www.rottentomatoes.com/m/creepshow_3,Creepshow III,,0,NEGATIVE,10,NEGATIVE,R
16321,Zu Warriors,,ok,https://www.rottentomatoes.com/m/warriors_from_the_magic_mountain,"Zu, Warriors From the Magic Mountain",,100,POSITIVE,77,POSITIVE,
16336,"A man, a fjord!",,ok,https://www.rottentomatoes.com/m/a_man_betrayed,A Man Betrayed,,,,,,
16337,The Texas Chainsaw Massacre 2,,ok,https://www.rottentomatoes.com/m/texas_chainsaw_massacre_2,The Texas Chainsaw Massacre Part 2,,50,NEGATIVE,47,NEGATIVE,
16339,Barney: Let's Go to the Farm,,ok,https://www.rottentomatoes.com/m/barney_lets_go_to_the_zoo,Barney: Let's Go to the Doctor,,,,43,NEGATIVE,
16341,Barney: Let's Make Music,,ok,https://www.rottentomatoes.com/m/barney_lets_make_music,Let's Make Music,,,,17,NEGATIVE,
16345,Billu,,ok,https://www.rottentomatoes.com/m/billu-barber,Billu Barber,,60,POSITIVE,47,NEGATIVE,
16348,Robert Gustafsson: Ja 'ä inte bitter,,ok,https://www.rottentomatoes.com/m/the_100_year_old_man_who_climbed_out_the_window_and_disappeared,The 100-Year-Old Man Who Climbed Out the Window and Disappeared,,68,POSITIVE,69,POSITIVE,R
16355,Sonic the Hedgehog: The Movie,,ok,https://www.rottentomatoes.com/m/sonic_the_hedgehog_3,Sonic the Hedgehog 3,,85,POSITIVE,95,POSITIVE,PG
16378,The Rutles: All You Need Is Cash,,ok,https://www.rottentomatoes.com/m/the_rutles,The Rutles,,,,100,POSITIVE,TV-PG
16402,Patlabor WXIII the Movie,,ok,https://www.rottentomatoes.com/m/wxiii_wasted_13_patlabor_the_movie_3,WXIII: Patlabor the Movie 3,,54,NEGATIVE,59,NEGATIVE,R
16404,Out Live,,ok,https://www.rottentomatoes.com/m/cracker_and_camper_van_beethoven_the_first_annual_camp_out_live,Cracker & Camper Van Beethoven - The First Annual Camp Out Live,,,,,,
16405,Dust,,ok,https://www.rottentomatoes.com/m/dust_bunny,Dust Bunny,,84,POSITIVE,82,POSITIVE,R
16419,Oh Schucks...! Here Comes UNTAG,,ok,https://www.rottentomatoes.com/m/oh_shucks_here_comes_untag,Oh Shucks! Here Comes UNTAG,,,,,,
16421,Die Eylandt Recherche,,ok,https://www.rottentomatoes.com/m/hector_and_the_search_for_happiness,Hector and the Search for Happiness,,38,NEGATIVE,61,POSITIVE,R
16440,Tales of the Black Freighter,,ok,https://www.rottentomatoes.com/m/watchmen_tales_of_the_black_freighter_and_under_the_hood,Watchmen: Tales of the Black Freighter & Under the Hood,,,,63,POSITIVE,R
16444,The First of the Few,,ok,https://www.rottentomatoes.com/m/spitfire_1942,Spitfire (1942),,,,61,POSITIVE,
16454,Zach Galifianakis: Look Who it Isn't,,ok,https://www.rottentomatoes.com/m/its-kind-of-a-funny-story,It's Kind of a Funny Story,,58,NEGATIVE,66,POSITIVE,PG-13
16464,Traffic Crossing Leeds Bridge,,ok,https://www.rottentomatoes.com/m/crossing_the_bridge_the_sound_of_istanbul,Crossing the Bridge: The Sound of Istanbul,,89,POSITIVE,87,POSITIVE,
16486,The Spirit of Christmas: Jesus vs. Frosty,,ok,https://www.rottentomatoes.com/m/the_spirit_of_christmas_2015,The Spirit of Christmas (2015),,,,65,POSITIVE,TV-PG
16487,The Spirit of Christmas: Jesus vs. Santa,,ok,https://www.rottentomatoes.com/m/the_spirit_of_christmas_2015,The Spirit of Christmas (2015),,,,65,POSITIVE,TV-PG
16513,I-4: Loafing and Camouflage,,ok,https://www.rottentomatoes.com/m/one_and_four,One and Four,,,,,,
16516,Clannad: The Motion Picture,,ok,https://www.rottentomatoes.com/m/star_trek_the_motion_picture,Star Trek: The Motion Picture,,51,NEGATIVE,42,NEGATIVE,G
16532,The Zebra Force,,ok,https://www.rottentomatoes.com/m/the_zebra_force,Zebra Force,,,,,,R
16539,Zus & Zo,,ok,https://www.rottentomatoes.com/m/zus_and_zo_2003,Hotel Paraiso,,40,NEGATIVE,38,NEGATIVE,
16545,I Vicerè,,ok,https://www.rottentomatoes.com/m/i_vicere_2007,Viceroys (2007),,,,38,NEGATIVE,
16576,Cheeni Kum,,ok,https://www.rottentomatoes.com/m/cheeni_kum,Less Sugar,,,,68,POSITIVE,
16612,Carmencita,,ok,https://www.rottentomatoes.com/m/biyaya_ng_lupa,Biyaya ng lupa,,,,,,
16613,Clown and His Dogs,,ok,https://www.rottentomatoes.com/m/cats_and_dogs,Cats & Dogs,,52,NEGATIVE,32,NEGATIVE,PG
16622,A Good Beer,,ok,https://www.rottentomatoes.com/m/boonie_bears_forest_frenzy_18_be_a_good_dog,Boonie Bears Forest Frenzy 18: Be A Good Dog,,,,,,
16624,Blacksmithing Scene,,ok,https://www.rottentomatoes.com/m/scenes_from_a_marriage,Scenes From a Marriage,,88,POSITIVE,95,POSITIVE,PG
16632,100 Days with Mr. Arrogant,,ok,https://www.rottentomatoes.com/m/naesarang-ssagaji-100-days-with-mr-arrogantslave-love,Naesarang ssagaji (100 Days with Mr. Arrogant)(Slave Love),,,,65,POSITIVE,
16652,Happily N'Ever After 2,,ok,https://www.rottentomatoes.com/m/happily-never-after-2,Happily N'Ever After 2: Snow White: Another Bite at the Apple,,,,21,NEGATIVE,
16654,John Mayer: Any Given Thursday,,ok,https://www.rottentomatoes.com/m/any_given_sunday,Any Given Sunday,,51,NEGATIVE,73,POSITIVE,R
16666,War Dance,,ok,https://www.rottentomatoes.com/m/wardance,War/Dance,,85,POSITIVE,91,POSITIVE,PG-13
16686,Varg Veum - Bitter Flowers,,ok,https://www.rottentomatoes.com/m/bitter_flowers,Bitter Flowers,,,,,,
16702,Israeli Intelligence,,ok,https://www.rottentomatoes.com/m/ai_artificial_intelligence,A.I.: Artificial Intelligence,,76,POSITIVE,64,POSITIVE,PG-13
16766,Japan Sinks,,ok,https://www.rottentomatoes.com/m/nihon_chinbotsu,Sinking of Japan,,,,29,NEGATIVE,
16774,Hellboy Animated: Sword of Storms,,ok,https://www.rottentomatoes.com/m/hellboy_sword_of_storms,Hellboy: Sword of Storms,,,,56,NEGATIVE,TV-PG
16783,Electric Apricot,,ok,https://www.rottentomatoes.com/m/national_lampoon_presents_electric_apricot_quest_for_festeroo,Electric Apricot: Quest for Festeroo,,,,72,POSITIVE,R
16788,Action Man - Past Performance,,ok,https://www.rottentomatoes.com/m/man_with_no_past,Man With No Past,,,,,,R
16789,Action Man - The Outside Edge,,ok,https://www.rottentomatoes.com/m/outside_man,The Outside Man,,40,NEGATIVE,80,POSITIVE,PG
16820,F/X2,,ok,https://www.rottentomatoes.com/m/fx_2_the_deadly_art_of_illusion,FX2,,38,NEGATIVE,36,NEGATIVE,PG-13
16839,G:MT Greenwich Mean Time,,ok,https://www.rottentomatoes.com/m/gmt-greenwich-mean-time,G:MT,,,,70,POSITIVE,
16841,Vaclav,,ok,https://www.rottentomatoes.com/m/vaclav,Václav,,,,77,POSITIVE,
16843,11:11,,ok,https://www.rottentomatoes.com/m/11_11_11,11-11-11,,8,NEGATIVE,12,NEGATIVE,PG-13
16846,Gingerdead Man 2: The Passion of the Crust,,ok,https://www.rottentomatoes.com/m/the-gingerdead-man-2,Gingerdead Man 2: Passion of the Crust,,,,20,NEGATIVE,
16853,In the Shadow of the Raven,,ok,https://www.rottentomatoes.com/m/i-skugga-hrafnsins-in-the-shadow-of-the-raven,The Shadow of the Raven,,,,64,POSITIVE,
16856,Qlimax 2008: Next Dimensional World,,ok,https://www.rottentomatoes.com/m/small_world_2008,Small World (2008),,,,,,
16860,RahXephon: Pluralitas Concentio,,ok,https://www.rottentomatoes.com/m/rahxephon_the_motion_picture,RahXephon: The Motion Picture,,,,82,POSITIVE,
16863,Crash Test Dummies,,ok,https://www.rottentomatoes.com/m/crash-test-dummies,Crash Test,,,,67,POSITIVE,
16864,Meet the Raisins!,,ok,https://www.rottentomatoes.com/m/meet_the_parents,Meet the Parents,,85,POSITIVE,79,POSITIVE,PG-13
16865,Raisins Sold Out: The California Raisins II,,ok,https://www.rottentomatoes.com/m/substitute_2_schools_out,The Substitute 2: School's Out,,0,NEGATIVE,29,NEGATIVE,R
16882,The Guard Post,,ok,https://www.rottentomatoes.com/m/the_guard_post_2008,GP506 (2008),,,,39,NEGATIVE,
16884,Anders Matthesen - Anden på coke?,,ok,https://www.rottentomatoes.com/m/toscana,Toscana,,83,POSITIVE,40,NEGATIVE,
16886,Frankie Is a Womanizer,,ok,https://www.rottentomatoes.com/m/this_is_a_film_about_my_mother,This Is a Film About My Mother,,,,,,
16902,The Private Lives of Elizabeth and Essex,,ok,https://www.rottentomatoes.com/m/1142171-private_lives_of_elizabeth_and_essex,Elizabeth the Queen,,80,POSITIVE,65,POSITIVE,
